"$id","http://www.w3.org/2000/01/rdf-schema#label","http://www.w3.org/2003/01/geo/wgs84_pos#lat","http://www.w3.org/2003/01/geo/wgs84_pos#long"
"http://irail.be/stations/NMBS/008822228","Sint-Katelijne-Waver [NMBS/SNCB]","51.069975","4.496116"
"http://irail.be/stations/NMBS/008811460","Hoeilaart [NMBS/SNCB]","50.760161","4.467414"
"http://irail.be/stations/NMBS/008400424","Maastricht (nl)","50.850000","5.683331"
"http://irail.be/stations/NMBS/008866605","Athus [NMBS/SNCB]","49.563346","5.828947"
"http://irail.be/stations/NMBS/008821071","Ekeren [NMBS/SNCB]","51.281626","4.434154"
"http://irail.be/stations/NMBS/008400426","Maastricht Randwyck","50.838502","5.716707"
"http://irail.be/stations/NMBS/008822426","Muizen [NMBS/SNCB]","51.008201","4.513843"
"http://irail.be/stations/NMBS/008844255","Fraipont [NMBS/SNCB]","50.565059","5.723665"
"http://irail.be/stations/NMBS/008821600","Lier [NMBS/SNCB]","51.135758","4.560614"
"http://irail.be/stations/NMBS/008400526","Roosendaal (nl)","51.533333","4.466667"
"http://irail.be/stations/NMBS/008873312","Pry [NMBS/SNCB]","50.269278","4.428805"
"http://irail.be/stations/NMBS/008841319","Bierset-Awans [NMBS/SNCB]","50.658610","5.460551"
"http://irail.be/stations/NMBS/008893583","Serskamp [NMBS/SNCB]","50.984397","3.959361"
"http://irail.be/stations/NMBS/008861549","Mont-Saint-Guibert [NMBS/SNCB]","50.637611","4.613884"
"http://irail.be/stations/NMBS/008865227","Poix-Saint-Hubert [NMBS/SNCB]","50.019504","5.292641"
"http://irail.be/stations/NMBS/008200110","Mersch (l)","49.748893","6.106111"
"http://irail.be/stations/NMBS/008865003","Libramont [NMBS/SNCB]","49.920434","5.379270"
"http://irail.be/stations/NMBS/008892304","Veurne [NMBS/SNCB]","51.073867","2.669940"
"http://irail.be/stations/NMBS/008866001","Aarlen [NMBS/SNCB]","49.680530","5.809971"
"http://irail.be/stations/NMBS/008893179","Gentbrugge [NMBS/SNCB]","51.038647","3.756322"
"http://irail.be/stations/NMBS/008893815","Waarschoot [NMBS/SNCB]","51.154608","3.615353"
"http://irail.be/stations/NMBS/008821048","Antwerpen-Haven [NMBS/SNCB]","51.289968","4.379086"
"http://irail.be/stations/NMBS/008892205","Lichtervelde [NMBS/SNCB]","51.025163","3.127212"
"http://irail.be/stations/NMBS/008844628","Eupen [NMBS/SNCB]","50.635157","6.037110"
"http://irail.be/stations/NMBS/008893039","Melle [NMBS/SNCB]","51.002807","3.797088"
"http://irail.be/stations/NMBS/008873320","Berzee [NMBS/SNCB]","50.285603","4.405909"
"http://irail.be/stations/NMBS/008821634","Boechout [NMBS/SNCB]","51.163480","4.494489"
"http://irail.be/stations/NMBS/008400530","Rotterdam Cs (nl)","51.916668","4.500000"
"http://irail.be/stations/NMBS/008844420","Spa-Geronstere [NMBS/SNCB]","50.489307","5.866207"
"http://irail.be/stations/NMBS/008862018","Stockem [NMBS/SNCB]","49.690939","5.769115"
"http://irail.be/stations/NMBS/008875127","Couvin [NMBS/SNCB]","50.056324","4.491702"
"http://irail.be/stations/NMBS/008883238","Familleureux [NMBS/SNCB]","50.519358","4.211581"
"http://irail.be/stations/NMBS/008861531","Blanmont [NMBS/SNCB]","50.619453","4.636393"
"http://irail.be/stations/NMBS/008821451","Kijkuit [NMBS/SNCB]","51.378664","4.467315"
"http://irail.be/stations/NMBS/008844230","Nessonvaux [NMBS/SNCB]","50.572089","5.741581"
"http://irail.be/stations/NMBS/008815040","Brussel-West [NMBS/SNCB]","50.848552","4.321042"
"http://irail.be/stations/NMBS/008821246","Mortsel-Liersesteenweg [NMBS/SNCB]","51.169027","4.468843"
"http://irail.be/stations/NMBS/008200120","Ettelbruck (l)","49.847496","6.104169"
"http://irail.be/stations/NMBS/008831310","Tongeren [NMBS/SNCB]","50.784405","5.473280"
"http://irail.be/stations/NMBS/008883022","Hennuyeres [NMBS/SNCB]","50.651005","4.175893"
"http://irail.be/stations/NMBS/008884541","Quaregnon [NMBS/SNCB]","50.449827","3.856543"
"http://irail.be/stations/NMBS/008811445","Groenendaal [NMBS/SNCB]","50.766103","4.449489"
"http://irail.be/stations/NMBS/008884004","Saint-Ghislain [NMBS/SNCB]","50.442860","3.820253"
"http://irail.be/stations/NMBS/008831112","Diepenbeek [NMBS/SNCB]","50.910452","5.419947"
"http://irail.be/stations/NMBS/008883220","Marche-Lez-Ecaussinnes [NMBS/SNCB]","50.546173","4.177098"
"http://irail.be/stations/NMBS/008821444","Kalmthout [NMBS/SNCB]","51.391177","4.466820"
"http://irail.be/stations/NMBS/008894201","Lokeren [NMBS/SNCB]","51.108062","3.987794"
"http://irail.be/stations/NMBS/008843430","Bas-Oha [NMBS/SNCB]","50.522630","5.190937"
"http://irail.be/stations/NMBS/008821725","Bouwel [NMBS/SNCB]","51.165764","4.746511"
"http://irail.be/stations/NMBS/008861523","Chastre [NMBS/SNCB]","50.608819","4.648888"
"http://irail.be/stations/NMBS/008821196","Antwerpen-Zuid [NMBS/SNCB]","51.197828","4.390259"
"http://irail.be/stations/NMBS/008811205","Delta [NMBS/SNCB]","50.818357","4.403869"
"http://irail.be/stations/NMBS/008844339","Theux [NMBS/SNCB]","50.536159","5.815031"
"http://irail.be/stations/NMBS/008831138","Bilzen [NMBS/SNCB]","50.868643","5.509380"
"http://irail.be/stations/NMBS/008200518","Capellen (l)","49.644996","5.990833"
"http://irail.be/stations/NMBS/008831039","Alken [NMBS/SNCB]","50.886837","5.292866"
"http://irail.be/stations/NMBS/008200516","Mamer (l)","49.627502","6.023330"
"http://irail.be/stations/NMBS/008896230","Vichte [NMBS/SNCB]","50.833657","3.391630"
"http://irail.be/stations/NMBS/008811726","Waver [NMBS/SNCB]","50.716267","4.604778"
"http://irail.be/stations/NMBS/008896735","Poperinge [NMBS/SNCB]","50.854449","2.736343"
"http://irail.be/stations/NMBS/008845005","Gouvy [NMBS/SNCB]","50.189409","5.953906"
"http://irail.be/stations/NMBS/008200520","Kleinbettingen (l)","49.646389","5.916385"
"http://irail.be/stations/NMBS/008881570","Frameries [NMBS/SNCB]","50.405932","3.906586"
"http://irail.be/stations/NMBS/008871647","Erquelinnes-Village [NMBS/SNCB]","50.310179","4.132314"
"http://irail.be/stations/NMBS/008822004","Mechelen [NMBS/SNCB]","51.017648","4.482785"
"http://irail.be/stations/NMBS/008882206","La Louviere-Zuid [NMBS/SNCB]","50.464974","4.190609"
"http://irail.be/stations/NMBS/008874054","Couillet [NMBS/SNCB]","50.392718","4.468510"
"http://irail.be/stations/NMBS/008845146","Vielsalm [NMBS/SNCB]","50.278933","5.909211"
"http://irail.be/stations/NMBS/008893120","Gent-Dampoort [NMBS/SNCB]","51.056365","3.740591"
"http://irail.be/stations/NMBS/008811213","Diegem [NMBS/SNCB]","50.890478","4.442774"
"http://irail.be/stations/NMBS/008821535","Kapellen [NMBS/SNCB]","51.313528","4.432661"
"http://irail.be/stations/NMBS/008894235","Zele [NMBS/SNCB]","51.073256","4.041999"
"http://irail.be/stations/NMBS/008844347","Franchimont [NMBS/SNCB]","50.525723","5.822223"
"http://irail.be/stations/NMBS/008883436","Opzullik [NMBS/SNCB]","50.662386","3.935863"
"http://irail.be/stations/NMBS/008874583","Aiseau [NMBS/SNCB]","50.429529","4.584552"
"http://irail.be/stations/NMBS/008821436","Wildert [NMBS/SNCB]","51.428087","4.463350"
"http://irail.be/stations/NMBS/008831807","Sint-Truiden [NMBS/SNCB]","50.817620","5.176654"
"http://irail.be/stations/NMBS/008811734","Basse-Wavre [NMBS/SNCB]","50.724420","4.621651"
"http://irail.be/stations/NMBS/008200510","Bertrange Strassen (l)","49.611106","6.050000"
"http://irail.be/stations/NMBS/008884335","Quievrain [NMBS/SNCB]","50.410103","3.686080"
"http://irail.be/stations/NMBS/008894672","Temse [NMBS/SNCB]","51.126085","4.221352"
"http://irail.be/stations/NMBS/008861168","Ham-Sur-Sambre [NMBS/SNCB]","50.452550","4.669392"
"http://irail.be/stations/NMBS/008846201","Wezet [NMBS/SNCB]","50.737760","5.692544"
"http://irail.be/stations/NMBS/008845203","Trois-Ponts [NMBS/SNCB]","50.368214","5.873578"
"http://irail.be/stations/NMBS/008881562","Genly [NMBS/SNCB]","50.390642","3.911638"
"http://irail.be/stations/NMBS/008811635","Limal [NMBS/SNCB]","50.692140","4.575302"
"http://irail.be/stations/NMBS/008811221","Zaventem [NMBS/SNCB]","50.885723","4.469886"
"http://irail.be/stations/NMBS/008821402","Essen [NMBS/SNCB]","51.462767","4.451314"
"http://irail.be/stations/NMBS/008874559","Le Campinaire [NMBS/SNCB]","50.428936","4.552586"
"http://irail.be/stations/NMBS/008821543","Sint-Mariaburg [NMBS/SNCB]","51.291658","4.434900"
"http://irail.be/stations/NMBS/008864956","Sart-Bernard [NMBS/SNCB]","50.406373","4.949739"
"http://irail.be/stations/NMBS/008844313","Pepinster-Cite [NMBS/SNCB]","50.563405","5.804397"
"http://irail.be/stations/NMBS/008896115","Harelbeke [NMBS/SNCB]","50.855860","3.314008"
"http://irail.be/stations/NMBS/008861440","Rhisnes [NMBS/SNCB]","50.499348","4.801866"
"http://irail.be/stations/NMBS/008864949","Courriere [NMBS/SNCB]","50.387442","4.996051"
"http://irail.be/stations/NMBS/008865110","Bastenaken-Zuid [NMBS/SNCB]","49.999737","5.709858"
"http://irail.be/stations/NMBS/008811601","Ottignies [NMBS/SNCB]","50.673667","4.569360"
"http://irail.be/stations/NMBS/008863115","Jambes [NMBS/SNCB]","50.454843","4.876144"
"http://irail.be/stations/NMBS/008871662","Solre-Sur-Sambre [NMBS/SNCB]","50.312642","4.158427"
"http://irail.be/stations/NMBS/008884327","Hainin [NMBS/SNCB]","50.428019","3.766893"
"http://irail.be/stations/NMBS/008891173","Zeebrugge-Strand [NMBS/SNCB]","51.324549","3.186666"
"http://irail.be/stations/NMBS/008811742","Gastuche [NMBS/SNCB]","50.736646","4.649598"
"http://irail.be/stations/NMBS/008400058","Amsterdam Cs (nl)","52.350002","4.916667"
"http://irail.be/stations/NMBS/008895240","Balegem-Zuid [NMBS/SNCB]","50.900510","3.805870"
"http://irail.be/stations/NMBS/008874567","Farciennes [NMBS/SNCB]","50.435246","4.564138"
"http://irail.be/stations/NMBS/008831005","Hasselt [NMBS/SNCB]","50.930822","5.327627"
"http://irail.be/stations/NMBS/008883311","Edingen [NMBS/SNCB]","50.697273","4.047357"
"http://irail.be/stations/NMBS/008844321","Juslenville [NMBS/SNCB]","50.544717","5.809935"
"http://irail.be/stations/NMBS/008864964","Naninne [NMBS/SNCB]","50.419695","4.929756"
"http://irail.be/stations/NMBS/008728606","Hellemmes (f)","50.626941","3.108892"
"http://irail.be/stations/NMBS/008845229","Coo [NMBS/SNCB]","50.391127","5.880473"
"http://irail.be/stations/NMBS/008895257","Balegem-Dorp [NMBS/SNCB]","50.919612","3.791425"
"http://irail.be/stations/NMBS/008893252","Evergem [NMBS/SNCB]","51.107585","3.701380"
"http://irail.be/stations/NMBS/008811759","Eerken [NMBS/SNCB]","50.754345","4.662444"
"http://irail.be/stations/NMBS/008884319","Boussu [NMBS/SNCB]","50.436388","3.797025"
"http://irail.be/stations/NMBS/008891165","Hansbeke [NMBS/SNCB]","51.073202","3.536212"
"http://irail.be/stations/NMBS/008728600","Lille Flandres(f)","50.633333","3.066669"
"http://irail.be/stations/NMBS/008871670","Labuissiere [NMBS/SNCB]","50.316328","4.186833"
"http://irail.be/stations/NMBS/008863008","Namen [NMBS/SNCB]","50.468794","4.862220"
"http://irail.be/stations/NMBS/008863834","Gendron-Celles [NMBS/SNCB]","50.211235","4.964607"
"http://irail.be/stations/NMBS/008728671","Croix Wasquehal (f)","50.666665","3.150000"
"http://irail.be/stations/NMBS/008811304","Brussel-Luxemburg [NMBS/SNCB]","50.838943","4.373674"
"http://irail.be/stations/NMBS/008728673","Roubaix (f)","50.699997","3.166666"
"http://irail.be/stations/NMBS/008895125","Aalst Kerrebroek [NMBS/SNCB]","50.948377","4.024407"
"http://irail.be/stations/NMBS/008881174","Masnuy-Saint-Pierre [NMBS/SNCB]","50.536546","3.962139"
"http://irail.be/stations/NMBS/008864832","Haversin [NMBS/SNCB]","50.249044","5.194371"
"http://irail.be/stations/NMBS/008893260","Sleidinge [NMBS/SNCB]","51.126607","3.667526"
"http://irail.be/stations/NMBS/008896800","Roeselare [NMBS/SNCB]","50.949025","3.130412"
"http://irail.be/stations/NMBS/008891157","Bellem [NMBS/SNCB]","51.083908","3.487374"
"http://irail.be/stations/NMBS/008882248","Carnieres [NMBS/SNCB]","50.447957","4.263826"
"http://irail.be/stations/NMBS/008718213","St Louis Haut Rhin (f)","47.590700","7.555316"
"http://irail.be/stations/NMBS/008811106","Evere [NMBS/SNCB]","50.867780","4.400965"
"http://irail.be/stations/NMBS/008871688","Fontaine-Valmont [NMBS/SNCB]","50.321164","4.212785"
"http://irail.be/stations/NMBS/008718206","Mulhouse (f)","47.749998","7.333336"
"http://irail.be/stations/NMBS/008881166","Jurbeke [NMBS/SNCB]","50.530496","3.910694"
"http://irail.be/stations/NMBS/008896503","Ieper [NMBS/SNCB]","50.847402","2.876593"
"http://irail.be/stations/NMBS/008881463","Bracquegnies [NMBS/SNCB]","50.474457","4.126345"
"http://irail.be/stations/NMBS/008863362","Dave-Saint-Martin [NMBS/SNCB]","50.429098","4.884414"
"http://irail.be/stations/NMBS/008864410","Marche-En-Famenne [NMBS/SNCB]","50.222472","5.346289"
"http://irail.be/stations/NMBS/008882339","Leval [NMBS/SNCB]","50.430797","4.211041"
"http://irail.be/stations/NMBS/008895232","Munkzwalm [NMBS/SNCB]","50.875673","3.733238"
"http://irail.be/stations/NMBS/008896008","Kortrijk [NMBS/SNCB]","50.824506","3.264549"
"http://irail.be/stations/NMBS/008400280","Den Haag Hs (nl)","52.083329","4.299999"
"http://irail.be/stations/NMBS/008891140","Aalter [NMBS/SNCB]","51.092295","3.447848"
"http://irail.be/stations/NMBS/008882230","Morlanwelz [NMBS/SNCB]","50.457998","4.247367"
"http://irail.be/stations/NMBS/008719203","Metz (f)","49.133330","6.166663"
"http://irail.be/stations/NMBS/008861333","Mazy [NMBS/SNCB]","50.513497","4.675829"
"http://irail.be/stations/NMBS/008400180","Dordrecht (nl)","51.799998","4.666668"
"http://irail.be/stations/NMBS/008718201","Colmar (f)","48.083335","7.366668"
"http://irail.be/stations/NMBS/008863818","Anseremme [NMBS/SNCB]","50.238023","4.905530"
"http://irail.be/stations/NMBS/008881455","Thieu [NMBS/SNCB]","50.469540","4.098523"
"http://irail.be/stations/NMBS/008884566","Jemappes [NMBS/SNCB]","50.452577","3.885587"
"http://irail.be/stations/NMBS/008863354","Jambes-Est [NMBS/SNCB]","50.454798","4.880261"
"http://irail.be/stations/NMBS/008895000","Aalst [NMBS/SNCB]","50.942813","4.039653"
"http://irail.be/stations/NMBS/008883808","Tubeke [NMBS/SNCB]","50.691708","4.205729"
"http://irail.be/stations/NMBS/008864501","Ciney [NMBS/SNCB]","50.291050","5.091409"
"http://irail.be/stations/NMBS/008811916","Brussel-Schuman [NMBS/SNCB]","50.843276","4.380722"
"http://irail.be/stations/NMBS/008886587","Rebaix [NMBS/SNCB]","50.661235","3.793627"
"http://irail.be/stations/NMBS/008881190","Lens [NMBS/SNCB]","50.559342","3.903224"
"http://irail.be/stations/NMBS/008863156","Lustin [NMBS/SNCB]","50.391559","4.877241"
"http://irail.be/stations/NMBS/008400561","Schiphol (nl)","52.299996","4.749999"
"http://irail.be/stations/NMBS/008896925","Ingelmunster [NMBS/SNCB]","50.914326","3.255416"
"http://irail.be/stations/NMBS/008861200","Gembloux [NMBS/SNCB]","50.570489","4.691497"
"http://irail.be/stations/NMBS/008728654","Tourcoing (f)","50.716663","3.150000"
"http://irail.be/stations/NMBS/008882362","Binche [NMBS/SNCB]","50.408764","4.172451"
"http://irail.be/stations/NMBS/008891132","Maria-Aalter [NMBS/SNCB]","51.107612","3.386730"
"http://irail.be/stations/NMBS/008895208","Zottegem [NMBS/SNCB]","50.869102","3.814410"
"http://irail.be/stations/NMBS/008894748","Beveren [NMBS/SNCB]","51.208336","4.259520"
"http://irail.be/stations/NMBS/008894151","Beervelde [NMBS/SNCB]","51.087530","3.879384"
"http://irail.be/stations/NMBS/008863842","Houyet [NMBS/SNCB]","50.189868","5.006074"
"http://irail.be/stations/NMBS/008811510","Terhulpen [NMBS/SNCB]","50.737958","4.497060"
"http://irail.be/stations/NMBS/008893013","Merelbeke [NMBS/SNCB]","51.017531","3.768889"
"http://irail.be/stations/NMBS/008821519","Heide [NMBS/SNCB]","51.364623","4.460483"
"http://irail.be/stations/NMBS/008896909","Izegem [NMBS/SNCB]","50.921149","3.212088"
"http://irail.be/stations/NMBS/008893211","Wondelgem [NMBS/SNCB]","51.088357","3.719071"
"http://irail.be/stations/NMBS/008884350","Thulin [NMBS/SNCB]","50.423335","3.744708"
"http://irail.be/stations/NMBS/008891264","Zedelgem [NMBS/SNCB]","51.127047","3.164140"
"http://irail.be/stations/NMBS/008864006","Jemelle [NMBS/SNCB]","50.160401","5.266698"
"http://irail.be/stations/NMBS/008883212","Ecaussinnes [NMBS/SNCB]","50.562390","4.156639"
"http://irail.be/stations/NMBS/008821311","Kontich [NMBS/SNCB]","51.134023","4.476358"
"http://irail.be/stations/NMBS/008811718","Bierges-Walibi [NMBS/SNCB]","50.707772","4.594746"
"http://irail.be/stations/NMBS/008891124","Beernem [NMBS/SNCB]","51.128009","3.329892"
"http://irail.be/stations/NMBS/008894755","Melsele [NMBS/SNCB]","51.210710","4.286766"
"http://irail.be/stations/NMBS/008874005","Chatelet [NMBS/SNCB]","50.410103","4.521861"
"http://irail.be/stations/NMBS/008814423","Beersel [NMBS/SNCB]","50.766616","4.302605"
"http://irail.be/stations/NMBS/008871837","Landelies [NMBS/SNCB]","50.377311","4.350976"
"http://irail.be/stations/NMBS/008891629","Lissewege [NMBS/SNCB]","51.294714","3.194505"
"http://irail.be/stations/NMBS/008891116","Oostkamp [NMBS/SNCB]","51.154114","3.257466"
"http://irail.be/stations/NMBS/008811148","Buda [NMBS/SNCB]","50.907495","4.417074"
"http://irail.be/stations/NMBS/008895471","Erpe-Mere [NMBS/SNCB]","50.928601","3.962463"
"http://irail.be/stations/NMBS/008886561","Papegem [NMBS/SNCB]","50.686585","3.823408"
"http://irail.be/stations/NMBS/008872587","La Roche (brabant) [NMBS/SNCB]","50.610338","4.539157"
"http://irail.be/stations/NMBS/008895570","Lierde [NMBS/SNCB]","50.816236","3.826564"
"http://irail.be/stations/NMBS/008811007","Schaarbeek [NMBS/SNCB]","50.878513","4.378636"
"http://irail.be/stations/NMBS/008813037","Brussel-Kapellekerk [NMBS/SNCB]","50.841127","4.347866"
"http://irail.be/stations/NMBS/008812005","Brussel-Noord [NMBS/SNCB]","50.859663","4.360846"
"http://irail.be/stations/NMBS/008891405","Blankenberge [NMBS/SNCB]","51.312432","3.133864"
"http://irail.be/stations/NMBS/008895067","Lede [NMBS/SNCB]","50.970895","3.984981"
"http://irail.be/stations/NMBS/008811288","Herent [NMBS/SNCB]","50.903530","4.672188"
"http://irail.be/stations/NMBS/008864469","Bomal [NMBS/SNCB]","50.376798","5.519304"
"http://irail.be/stations/NMBS/008891314","Torhout [NMBS/SNCB]","51.064707","3.105871"
"http://irail.be/stations/NMBS/008812146","Opwijk [NMBS/SNCB]","50.974779","4.187319"
"http://irail.be/stations/NMBS/008500010","Basel (ch)","47.547408","7.590716"
"http://irail.be/stations/NMBS/008881430","Havre [NMBS/SNCB]","50.470754","4.059987"
"http://irail.be/stations/NMBS/008895463","Bambrugge [NMBS/SNCB]","50.913769","3.935711"
"http://irail.be/stations/NMBS/008811155","Haren [NMBS/SNCB]","50.888878","4.419978"
"http://irail.be/stations/NMBS/008882107","La Louviere- Centrum [NMBS/SNCB]","50.478161","4.179858"
"http://irail.be/stations/NMBS/008811825","Court-Saint-Etienne [NMBS/SNCB]","50.645567","4.565819"
"http://irail.be/stations/NMBS/008814415","Huizingen [NMBS/SNCB]","50.751900","4.266487"
"http://irail.be/stations/NMBS/008719100","Thionville (f)","49.366663","6.166663"
"http://irail.be/stations/NMBS/008832458","Olen [NMBS/SNCB]","51.174034","4.902500"
"http://irail.be/stations/NMBS/008886553","Houraing [NMBS/SNCB]","50.703062","3.835175"
"http://irail.be/stations/NMBS/008872579","Villers-La-Ville [NMBS/SNCB]","50.578103","4.533349"
"http://irail.be/stations/NMBS/008864451","Barvaux [NMBS/SNCB]","50.349417","5.501542"
"http://irail.be/stations/NMBS/008864311","Forrieres [NMBS/SNCB]","50.132759","5.276784"
"http://irail.be/stations/NMBS/008871852","Marchienne-Zone [NMBS/SNCB]","50.397465","4.388767"
"http://irail.be/stations/NMBS/008891009","Brugge [NMBS/SNCB]","51.197226","3.216726"
"http://irail.be/stations/NMBS/008871332","Obaix-Buzet [NMBS/SNCB]","50.535206","4.363570"
"http://irail.be/stations/NMBS/008812161","Lebbeke [NMBS/SNCB]","51.005009","4.134372"
"http://irail.be/stations/NMBS/008881406","Obourg [NMBS/SNCB]","50.469873","4.007804"
"http://irail.be/stations/NMBS/008814308","Halle [NMBS/SNCB]","50.733931","4.240634"
"http://irail.be/stations/NMBS/008886546","Acren [NMBS/SNCB]","50.733095","3.847086"
"http://irail.be/stations/NMBS/008811817","Ceroux-Mousty [NMBS/SNCB]","50.659941","4.569046"
"http://irail.be/stations/NMBS/008861119","Ronet [NMBS/SNCB]","50.457737","4.828420"
"http://irail.be/stations/NMBS/008895455","Burst [NMBS/SNCB]","50.907198","3.922416"
"http://irail.be/stations/NMBS/008812260","Essene Lombeek [NMBS/SNCB]","50.882451","4.115171"
"http://irail.be/stations/NMBS/008894821","Zwijndrecht [NMBS/SNCB]","51.214108","4.329780"
"http://irail.be/stations/NMBS/008881315","Nimy [NMBS/SNCB]","50.471644","3.956089"
"http://irail.be/stations/NMBS/008728710","Lezennes (f)","50.616666","3.116667"
"http://irail.be/stations/NMBS/008721202","Strasbourg (f)","48.585437","7.733905"
"http://irail.be/stations/NMBS/008891702","Oostende [NMBS/SNCB]","51.228212","2.925809"
"http://irail.be/stations/NMBS/008881505","Quevy [NMBS/SNCB]","50.341534","3.909489"
"http://irail.be/stations/NMBS/008814209","Nijvel [NMBS/SNCB]","50.599641","4.335065"
"http://irail.be/stations/NMBS/008864345","Marloie [NMBS/SNCB]","50.202821","5.313892"
"http://irail.be/stations/NMBS/008891611","Zwankendamme [NMBS/SNCB]","51.306409","3.191557"
"http://irail.be/stations/NMBS/008891033","Brugge-Sint-Pieters [NMBS/SNCB]","51.223115","3.201795"
"http://irail.be/stations/NMBS/008894714","Nieuwkerken-Waas [NMBS/SNCB]","51.185612","4.185907"
"http://irail.be/stations/NMBS/008843901","Bressoux [NMBS/SNCB]","50.643967","5.611057"
"http://irail.be/stations/NMBS/008812153","Heizijde [NMBS/SNCB]","50.989593","4.156171"
"http://irail.be/stations/NMBS/008832334","Zonhoven [NMBS/SNCB]","50.989557","5.348815"
"http://irail.be/stations/NMBS/008812252","Ternat [NMBS/SNCB]","50.874522","4.165340"
"http://irail.be/stations/NMBS/008843133","Sclessin [NMBS/SNCB]","50.609844","5.558911"
"http://irail.be/stations/NMBS/008886348","Leuze [NMBS/SNCB]","50.600612","3.616872"
"http://irail.be/stations/NMBS/008895448","Terhagen [NMBS/SNCB]","50.901643","3.896653"
"http://irail.be/stations/NMBS/008864337","Grupont [NMBS/SNCB]","50.090600","5.280524"
"http://irail.be/stations/NMBS/008822608","Willebroek [NMBS/SNCB]","51.066343","4.356019"
"http://irail.be/stations/NMBS/008886009","Aat [NMBS/SNCB]","50.626932","3.777429"
"http://irail.be/stations/NMBS/008831088","Schulen [NMBS/SNCB]","50.963758","5.187405"
"http://irail.be/stations/NMBS/008813045","Brussel-Congres [NMBS/SNCB]","50.852067","4.362051"
"http://irail.be/stations/NMBS/008811130","Haren-Zuid [NMBS/SNCB]","50.889696","4.415357"
"http://irail.be/stations/NMBS/008822053","Kapelle-Op-Den-Bos [NMBS/SNCB]","51.010843","4.359121"
"http://irail.be/stations/NMBS/008841004","Luik-Guillemins [NMBS/SNCB]","50.624550","5.566695"
"http://irail.be/stations/NMBS/008864436","Melreux-Hotton [NMBS/SNCB]","50.283670","5.440136"
"http://irail.be/stations/NMBS/008842002","Angleur [NMBS/SNCB]","50.613152","5.599695"
"http://irail.be/stations/NMBS/008861135","Floreffe [NMBS/SNCB]","50.443328","4.762368"
"http://irail.be/stations/NMBS/008822814","Boom [NMBS/SNCB]","51.090713","4.360694"
"http://irail.be/stations/NMBS/008812047","Jette [NMBS/SNCB]","50.880833","4.326220"
"http://irail.be/stations/NMBS/008871415","Pieton [NMBS/SNCB]","50.434959","4.288438"
"http://irail.be/stations/NMBS/008811189","Vilvoorde [NMBS/SNCB]","50.924583","4.432823"
"http://irail.be/stations/NMBS/008843240","Engis [NMBS/SNCB]","50.582957","5.401986"
"http://irail.be/stations/NMBS/008822715","Puurs [NMBS/SNCB]","51.077220","4.282703"
"http://irail.be/stations/NMBS/008843349","Haute-Flone [NMBS/SNCB]","50.553490","5.330333"
"http://irail.be/stations/NMBS/008833670","Neerwinden [NMBS/SNCB]","50.763964","5.036323"
"http://irail.be/stations/NMBS/008822517","Haacht [NMBS/SNCB]","50.966428","4.613309"
"http://irail.be/stations/NMBS/008871308","Luttre [NMBS/SNCB]","50.505856","4.384120"
"http://irail.be/stations/NMBS/008814464","Diesdelle [NMBS/SNCB]","50.796145","4.374052"
"http://irail.be/stations/NMBS/008812245","Sint-Martens-Bodegem [NMBS/SNCB]","50.867160","4.205081"
"http://irail.be/stations/NMBS/008811247","Nossegem [NMBS/SNCB]","50.883314","4.506112"
"http://irail.be/stations/NMBS/008721222","Saverne (f)","48.744798","7.362255"
"http://irail.be/stations/NMBS/008872306","Lodelinsart [NMBS/SNCB]","50.432451","4.462946"
"http://irail.be/stations/NMBS/008819406","Brussel-Nat-Luchthaven [NMBS/SNCB]","50.896456","4.482075"
"http://irail.be/stations/NMBS/008871217","Roux [NMBS/SNCB]","50.443112","4.393199"
"http://irail.be/stations/NMBS/008843141","Pont-De-Seraing [NMBS/SNCB]","50.619651","5.510162"
"http://irail.be/stations/NMBS/008871514","Forchies [NMBS/SNCB]","50.433314","4.325384"
"http://irail.be/stations/NMBS/008861127","Flawinne [NMBS/SNCB]","50.456236","4.806298"
"http://irail.be/stations/NMBS/008843158","Jemeppe-Sur-Meuse [NMBS/SNCB]","50.618446","5.497874"
"http://irail.be/stations/NMBS/008814456","Boondaal [NMBS/SNCB]","50.801665","4.393387"
"http://irail.be/stations/NMBS/008892080","De Pinte [NMBS/SNCB]","50.997063","3.650465"
"http://irail.be/stations/NMBS/008896149","Waregem [NMBS/SNCB]","50.892456","3.425510"
"http://irail.be/stations/NMBS/008871605","Erquelinnes [NMBS/SNCB]","50.304192","4.113562"
"http://irail.be/stations/NMBS/008811197","Merode [NMBS/SNCB]","50.839284","4.398934"
"http://irail.be/stations/NMBS/008822525","Wespelaar-Tildonk [NMBS/SNCB]","50.958544","4.638011"
"http://irail.be/stations/NMBS/008871811","Thuin [NMBS/SNCB]","50.342738","4.288906"
"http://irail.be/stations/NMBS/008864352","Aye [NMBS/SNCB]","50.224135","5.301091"
"http://irail.be/stations/NMBS/008871100","Marchienne-Au-Pont [NMBS/SNCB]","50.412171","4.394223"
"http://irail.be/stations/NMBS/008871712","Lobbes [NMBS/SNCB]","50.346469","4.260958"
"http://irail.be/stations/NMBS/008812237","Dilbeek [NMBS/SNCB]","50.866728","4.243393"
"http://irail.be/stations/NMBS/008811254","Kortenberg [NMBS/SNCB]","50.893067","4.543301"
